STATE,YEAR,Tornado Count,Deaths Direct Count
NEBRASKA,2012,47,0
NEBRASKA,2013,51,0
NEBRASKA,2014,74,2
NEBRASKA,2015,29,0
NEBRASKA,2016,46,0
NEBRASKA,2017,35,0
NEBRASKA,2018,33,0
NEBRASKA,2019,36,0
NEBRASKA,2020,23,0
NEBRASKA,2021,56,0
NEBRASKA,2022,29,0
NEVADA,1962,1,0
NEVADA,1964,4,0
NEVADA,1967,2,0
NEVADA,1970,1,0
NEVADA,1971,1,0
NEVADA,1973,2,0
NEVADA,1974,1,0
NEVADA,1975,2,0
NEVADA,1977,2,0
NEVADA,1979,2,0
NEVADA,1982,1,0
NEVADA,1983,1,0
NEVADA,1984,2,0
NEVADA,1986,1,0
NEVADA,1987,8,0
NEVADA,1988,4,0
NEVADA,1989,3,0
NEVADA,1990,1,0
NEVADA,1991,2,0
NEVADA,1992,4,0
NEVADA,1993,1,0
NEVADA,1994,2,0
NEVADA,1995,1,0
NEVADA,1996,1,0
NEVADA,1997,2,0
NEVADA,1998,8,0
NEVADA,1999,1,0
NEVADA,2000,2,0
NEVADA,2001,1,0
NEVADA,2002,1,0
NEVADA,2003,3,0
NEVADA,2004,5,0
NEVADA,2005,1,0
NEVADA,2006,1,0
NEVADA,2009,2,0
NEVADA,2011,1,0
NEVADA,2012,2,0
NEVADA,2014,6,0
NEVADA,2015,1,0
NEVADA,2017,2,0
NEVADA,2018,4,0
NEVADA,2019,1,0
NEVADA,2021,1,0
NEW HAMPSHIRE,1951,1,0
NEW HAMPSHIRE,1953,2,0
NEW HAMPSHIRE,1954,1,0
NEW HAMPSHIRE,1955,1,0
NEW HAMPSHIRE,1956,2,0
NEW HAMPSHIRE,1957,1,0
NEW HAMPSHIRE,1959,1,0
NEW HAMPSHIRE,1960,1,0
NEW HAMPSHIRE,1961,4,0
NEW HAMPSHIRE,1962,2,0
NEW HAMPSHIRE,1963,9,0
NEW HAMPSHIRE,1964,1,0
NEW HAMPSHIRE,1965,3,0
NEW HAMPSHIRE,1966,4,0
NEW HAMPSHIRE,1967,1,0
NEW HAMPSHIRE,1968,4,0
NEW HAMPSHIRE,1969,2,0
NEW HAMPSHIRE,1970,4,0
NEW HAMPSHIRE,1972,8,0
NEW HAMPSHIRE,1973,2,0
NEW HAMPSHIRE,1974,1,0
NEW HAMPSHIRE,1976,2,0
NEW HAMPSHIRE,1978,3,0
NEW HAMPSHIRE,1980,1,0
NEW HAMPSHIRE,1981,1,0
NEW HAMPSHIRE,1984,4,0
NEW HAMPSHIRE,1986,4,0
NEW HAMPSHIRE,1988,1,0
NEW HAMPSHIRE,1991,1,0
NEW HAMPSHIRE,1993,1,0
NEW HAMPSHIRE,1994,1,0
NEW HAMPSHIRE,1995,1,0
NEW HAMPSHIRE,1997,2,0
NEW HAMPSHIRE,1998,1,0
NEW HAMPSHIRE,1999,5,0
NEW HAMPSHIRE,2004,1,0
NEW HAMPSHIRE,2006,2,0
NEW HAMPSHIRE,2008,5,1
NEW HAMPSHIRE,2010,1,0
NEW HAMPSHIRE,2011,2,0
NEW HAMPSHIRE,2012,2,0
NEW HAMPSHIRE,2014,2,0
NEW HAMPSHIRE,2015,1,0
NEW HAMPSHIRE,2016,1,0
NEW HAMPSHIRE,2018,5,0
NEW HAMPSHIRE,2020,2,0
NEW HAMPSHIRE,2022,2,0
NEW JERSEY,1951,1,0
NEW JERSEY,1952,4,0
NEW JERSEY,1955,1,0
NEW JERSEY,1956,4,0
NEW JERSEY,1957,1,0
NEW JERSEY,1958,4,0
NEW JERSEY,1960,6,0
NEW JERSEY,1962,3,0
NEW JERSEY,1964,6,0
NEW JERSEY,1967,1,0
NEW JERSEY,1970,2,0
NEW JERSEY,1971,3,0
NEW JERSEY,1973,8,0
NEW JERSEY,1974,2,0
NEW JERSEY,1975,3,0
NEW JERSEY,1976,1,0
NEW JERSEY,1977,2,0
NEW JERSEY,1979,2,0
NEW JERSEY,1980,1,0
NEW JERSEY,1981,3,0
NEW JERSEY,1982,1,0
NEW JERSEY,1983,1,0
NEW JERSEY,1985,3,0
NEW JERSEY,1986,1,0
NEW JERSEY,1987,9,0
NEW JERSEY,1988,6,0
NEW JERSEY,1989,17,0
NEW JERSEY,1990,8,0
NEW JERSEY,1991,1,0
NEW JERSEY,1992,4,0
NEW JERSEY,1993,2,0
NEW JERSEY,1994,7,0
NEW JERSEY,1995,4,0
NEW JERSEY,1996,2,0
NEW JERSEY,1997,2,0
NEW JERSEY,1998,3,0
NEW JERSEY,1999,2,0
NEW JERSEY,2001,2,0
NEW JERSEY,2003,7,1
NEW JERSEY,2004,2,0
NEW JERSEY,2006,1,0
NEW JERSEY,2009,1,0
NEW JERSEY,2010,1,0
NEW JERSEY,2011,2,0
NEW JERSEY,2012,1,0
NEW JERSEY,2013,3,0
NEW JERSEY,2016,2,0
NEW JERSEY,2017,2,0
NEW JERSEY,2019,10,0
NEW JERSEY,2020,4,0
NEW JERSEY,2021,13,0
NEW JERSEY,2022,2,0
NEW MEXICO,1950,2,0
NEW MEXICO,1951,2,0
NEW MEXICO,1954,8,0
NEW MEXICO,1955,1,0
NEW MEXICO,1956,4,0
NEW MEXICO,1957,17,1
NEW MEXICO,1958,7,0
NEW MEXICO,1959,16,0
NEW MEXICO,1960,6,0
NEW MEXICO,1961,11,0
NEW MEXICO,1962,12,0
NEW MEXICO,1963,8,0
NEW MEXICO,1964,11,1
NEW MEXICO,1965,14,0
NEW MEXICO,1966,16,0
NEW MEXICO,1967,8,0
NEW MEXICO,1968,2,0
NEW MEXICO,1969,10,0
NEW MEXICO,1970,11,0
NEW MEXICO,1971,12,0
NEW MEXICO,1972,18,0
NEW MEXICO,1973,2,0
NEW MEXICO,1974,6,1
NEW MEXICO,1975,3,0
NEW MEXICO,1976,2,0
NEW MEXICO,1977,8,0
NEW MEXICO,1978,3,0
NEW MEXICO,1979,13,0
NEW MEXICO,1980,3,0
NEW MEXICO,1981,8,0
NEW MEXICO,1982,7,0
NEW MEXICO,1983,3,0
NEW MEXICO,1984,1,0
NEW MEXICO,1985,5,0
NEW MEXICO,1986,2,0
NEW MEXICO,1987,15,0
NEW MEXICO,1988,10,0
NEW MEXICO,1989,17,0
NEW MEXICO,1990,16,0
NEW MEXICO,1991,31,0
NEW MEXICO,1992,24,0
NEW MEXICO,1993,2,0
NEW MEXICO,1994,13,0
NEW MEXICO,1995,12,0
NEW MEXICO,1996,16,0
NEW MEXICO,1997,11,0
NEW MEXICO,1998,7,0
NEW MEXICO,1999,8,0
NEW MEXICO,2000,5,0
NEW MEXICO,2001,5,0
NEW MEXICO,2002,3,0
NEW MEXICO,2003,7,0
NEW MEXICO,2004,11,0
NEW MEXICO,2005,7,0
NEW MEXICO,2006,5,0
NEW MEXICO,2007,25,1
NEW MEXICO,2008,11,0
NEW MEXICO,2009,4,0
NEW MEXICO,2010,12,0
NEW MEXICO,2011,2,0
NEW MEXICO,2012,6,0
NEW MEXICO,2013,2,0
NEW MEXICO,2014,14,0
NEW MEXICO,2015,6,0
NEW MEXICO,2016,9,0
NEW MEXICO,2017,13,0
NEW MEXICO,2018,11,0
NEW MEXICO,2019,19,0
NEW MEXICO,2020,6,0
NEW MEXICO,2021,16,0
NEW MEXICO,2022,1,0
NEW YORK,1952,1,0
NEW YORK,1954,2,0
NEW YORK,1955,1,0
NEW YORK,1956,1,0
NEW YORK,1957,1,0
NEW YORK,1958,3,0
NEW YORK,1959,3,0
NEW YORK,1960,4,0
NEW YORK,1961,5,0
NEW YORK,1962,1,0
NEW YORK,1963,3,0
NEW YORK,1964,1,0
NEW YORK,1965,5,0
NEW YORK,1966,1,0
NEW YORK,1967,2,0
NEW YORK,1968,2,0
NEW YORK,1969,9,0
NEW YORK,1970,4,1
NEW YORK,1971,5,0
NEW YORK,1972,6,1
NEW YORK,1973,6,0
NEW YORK,1974,5,0
NEW YORK,1975,4,0
NEW YORK,1976,8,0
NEW YORK,1977,5,0
NEW YORK,1978,8,0
NEW YORK,1979,3,0
NEW YORK,1980,4,0
NEW YORK,1981,3,0
NEW YORK,1982,3,0
NEW YORK,1983,10,2
NEW YORK,1984,6,0
NEW YORK,1985,8,0
NEW YORK,1986,10,1
NEW YORK,1987,6,0
NEW YORK,1988,6,1
NEW YORK,1989,18,2
NEW YORK,1990,16,0
NEW YORK,1991,10,1
NEW YORK,1992,25,0
NEW YORK,1993,11,1
NEW YORK,1994,12,0
NEW YORK,1995,6,0
NEW YORK,1996,11,0
NEW YORK,1997,6,0
NEW YORK,1998,23,0
NEW YORK,1999,1,0
NEW YORK,2000,5,0
NEW YORK,2001,3,0
NEW YORK,2002,14,0
NEW YORK,2003,18,0
NEW YORK,2004,9,0
NEW YORK,2005,4,0
NEW YORK,2006,9,0
NEW YORK,2007,4,0
NEW YORK,2008,2,0
NEW YORK,2009,11,0
NEW YORK,2010,14,1
NEW YORK,2011,23,0
NEW YORK,2012,10,0
NEW YORK,2013,8,0
NEW YORK,2014,12,1
NEW YORK,2015,2,0
NEW YORK,2016,2,0
NEW YORK,2017,12,0
NEW YORK,2018,13,1
NEW YORK,2019,4,0
NEW YORK,2020,12,0
NEW YORK,2021,12,0
NEW YORK,2022,4,0
NORTH CAROLINA,1950,9,0
NORTH CAROLINA,1951,4,0
NORTH CAROLINA,1952,7,0
NORTH CAROLINA,1953,5,0
NORTH CAROLINA,1954,9,0
NORTH CAROLINA,1955,6,1
NORTH CAROLINA,1956,10,0
NORTH CAROLINA,1957,13,1
NORTH CAROLINA,1958,4,0
NORTH CAROLINA,1959,11,0
NORTH CAROLINA,1960,10,0
NORTH CAROLINA,1961,8,0
NORTH CAROLINA,1962,3,0
NORTH CAROLINA,1963,11,0
NORTH CAROLINA,1964,15,0
NORTH CAROLINA,1965,11,3
NORTH CAROLINA,1966,8,0
NORTH CAROLINA,1967,8,0
NORTH CAROLINA,1968,6,0
NORTH CAROLINA,1969,10,0
NORTH CAROLINA,1970,2,0
NORTH CAROLINA,1971,5,1
NORTH CAROLINA,1972,4,0
NORTH CAROLINA,1973,41,1
NORTH CAROLINA,1974,23,3
NORTH CAROLINA,1975,38,0
NORTH CAROLINA,1976,23,1
NORTH CAROLINA,1977,31,0
NORTH CAROLINA,1978,15,1
NORTH CAROLINA,1979,12,0
NORTH CAROLINA,1980,14,0
NORTH CAROLINA,1981,12,2
NORTH CAROLINA,1982,13,1
NORTH CAROLINA,1983,16,0
NORTH CAROLINA,1984,35,9
NORTH CAROLINA,1985,8,0
NORTH CAROLINA,1986,17,1
NORTH CAROLINA,1987,4,0
NORTH CAROLINA,1988,24,2
NORTH CAROLINA,1989,26,2
NORTH CAROLINA,1990,18,0
NORTH CAROLINA,1991,29,0
NORTH CAROLINA,1992,41,1
NORTH CAROLINA,1993,11,0
NORTH CAROLINA,1994,13,0
NORTH CAROLINA,1995,26,1
NORTH CAROLINA,1996,57,0
NORTH CAROLINA,1997,11,0
NORTH CAROLINA,1998,66,1
NORTH CAROLINA,1999,38,1
NORTH CAROLINA,2000,24,0
NORTH CAROLINA,2001,13,0
NORTH CAROLINA,2002,11,0
NORTH CAROLINA,2003,36,0
NORTH CAROLINA,2004,70,1
NORTH CAROLINA,2005,23,0
NORTH CAROLINA,2006,31,2
NORTH CAROLINA,2007,14,0
NORTH CAROLINA,2008,65,3
NORTH CAROLINA,2009,34,0
NORTH CAROLINA,2010,28,0
NORTH CAROLINA,2011,82,8
NORTH CAROLINA,2012,24,0
NORTH CAROLINA,2013,10,0
NORTH CAROLINA,2014,37,1
NORTH CAROLINA,2015,9,0
NORTH CAROLINA,2016,17,0
NORTH CAROLINA,2017,41,0
NORTH CAROLINA,2018,38,0
NORTH CAROLINA,2019,51,0
NORTH CAROLINA,2020,50,1
NORTH CAROLINA,2021,21,1
NORTH CAROLINA,2022,19,0
NORTH DAKOTA,1950,2,0
NORTH DAKOTA,1951,2,0
NORTH DAKOTA,1952,11,1
NORTH DAKOTA,1953,10,1
NORTH DAKOTA,1954,4,0
NORTH DAKOTA,1955,12,1
NORTH DAKOTA,1956,14,0
NORTH DAKOTA,1957,13,1
NORTH DAKOTA,1958,9,0
NORTH DAKOTA,1959,11,0
NORTH DAKOTA,1960,16,0
NORTH DAKOTA,1961,2,0
NORTH DAKOTA,1962,9,0
NORTH DAKOTA,1963,5,0
NORTH DAKOTA,1964,11,0
NORTH DAKOTA,1965,43,0
NORTH DAKOTA,1966,29,1
NORTH DAKOTA,1967,16,0
NORTH DAKOTA,1968,7,0
NORTH DAKOTA,1969,7,0
NORTH DAKOTA,1970,12,0
NORTH DAKOTA,1971,16,0
NORTH DAKOTA,1972,9,0
NORTH DAKOTA,1973,10,0
NORTH DAKOTA,1974,26,0
NORTH DAKOTA,1975,17,1
NORTH DAKOTA,1976,52,0
NORTH DAKOTA,1977,33,0
NORTH DAKOTA,1978,35,1
NORTH DAKOTA,1979,25,0
NORTH DAKOTA,1980,31,0
NORTH DAKOTA,1981,15,0
NORTH DAKOTA,1982,19,0
NORTH DAKOTA,1983,26,0
NORTH DAKOTA,1984,15,0
NORTH DAKOTA,1985,32,0
NORTH DAKOTA,1986,30,0
NORTH DAKOTA,1987,22,0
NORTH DAKOTA,1988,28,0
NORTH DAKOTA,1989,12,0
NORTH DAKOTA,1990,25,0
NORTH DAKOTA,1991,17,0
NORTH DAKOTA,1992,16,0
NORTH DAKOTA,1993,5,0
NORTH DAKOTA,1994,25,0
NORTH DAKOTA,1995,13,0
NORTH DAKOTA,1996,25,0
NORTH DAKOTA,1997,31,1
NORTH DAKOTA,1998,28,0
NORTH DAKOTA,1999,65,0
NORTH DAKOTA,2000,36,0
NORTH DAKOTA,2001,50,0
NORTH DAKOTA,2002,18,0
NORTH DAKOTA,2003,32,0
NORTH DAKOTA,2004,50,0
NORTH DAKOTA,2005,57,0
NORTH DAKOTA,2006,25,0
NORTH DAKOTA,2007,45,1
NORTH DAKOTA,2008,35,0
NORTH DAKOTA,2009,31,0
NORTH DAKOTA,2010,66,1
NORTH DAKOTA,2011,62,0
NORTH DAKOTA,2012,9,0
NORTH DAKOTA,2013,16,0
NORTH DAKOTA,2014,15,0
NORTH DAKOTA,2015,32,0
NORTH DAKOTA,2016,23,0
NORTH DAKOTA,2017,33,0
NORTH DAKOTA,2018,29,1
NORTH DAKOTA,2019,15,0
NORTH DAKOTA,2020,22,0
NORTH DAKOTA,2021,15,0
NORTH DAKOTA,2022,13,0
OHIO,1950,3,0
OHIO,1951,3,0
OHIO,1952,2,0
OHIO,1953,8,5
OHIO,1954,13,1
OHIO,1955,6,1
OHIO,1956,10,1
OHIO,1957,4,0
OHIO,1958,12,0
OHIO,1959,10,0
OHIO,1960,7,0
OHIO,1961,20,1
OHIO,1962,4,1
OHIO,1963,19,0
OHIO,1964,9,0
OHIO,1965,39,10
OHIO,1966,3,0
OHIO,1967,6,0
OHIO,1968,20,3
OHIO,1969,21,2
OHIO,1970,23,0
OHIO,1971,15,0
OHIO,1972,10,1
OHIO,1973,55,2
OHIO,1974,25,4
OHIO,1975,12,0
OHIO,1976,12,0
OHIO,1977,24,0
OHIO,1978,22,0
OHIO,1979,4,0
OHIO,1980,37,0
OHIO,1981,27,1
OHIO,1982,10,0
OHIO,1983,10,2
OHIO,1984,2,0
OHIO,1985,27,2
OHIO,1986,27,3
OHIO,1987,6,0
OHIO,1989,19,0
OHIO,1990,32,1
OHIO,1991,9,0
OHIO,1992,63,0
OHIO,1993,5,0
OHIO,1994,9,0
OHIO,1995,8,0
OHIO,1996,10,0
OHIO,1997,15,0
OHIO,1998,26,1
OHIO,1999,22,1
OHIO,2000,27,1
OHIO,2001,9,0
OHIO,2002,34,3
OHIO,2003,13,0
OHIO,2004,9,0
OHIO,2005,4,0
OHIO,2006,37,0
OHIO,2007,13,0
OHIO,2008,15,0
OHIO,2009,13,0
OHIO,2010,51,1
OHIO,2011,40,0
OHIO,2012,15,2
OHIO,2013,37,0
OHIO,2014,21,0
OHIO,2015,7,0
OHIO,2016,26,0
OHIO,2017,44,0
OHIO,2018,19,0
OHIO,2019,58,1
OHIO,2020,24,0
OHIO,2021,33,0
OHIO,2022,32,0
OKLAHOMA,1950,25,2
OKLAHOMA,1951,45,0
OKLAHOMA,1952,25,0
OKLAHOMA,1953,56,4
OKLAHOMA,1954,61,1
OKLAHOMA,1955,77,3
OKLAHOMA,1956,56,1
OKLAHOMA,1957,118,6
OKLAHOMA,1958,44,0
OKLAHOMA,1959,72,1
OKLAHOMA,1960,112,9
OKLAHOMA,1961,87,2
OKLAHOMA,1962,67,0
OKLAHOMA,1963,34,1
OKLAHOMA,1964,58,0
OKLAHOMA,1965,81,0
OKLAHOMA,1966,37,0
OKLAHOMA,1967,52,1
OKLAHOMA,1968,56,0
OKLAHOMA,1969,31,0
OKLAHOMA,1970,58,3
OKLAHOMA,1971,41,0
OKLAHOMA,1972,33,1
OKLAHOMA,1973,85,4
OKLAHOMA,1974,55,3
OKLAHOMA,1975,34,2
OKLAHOMA,1976,31,3
OKLAHOMA,1977,57,1
OKLAHOMA,1978,23,0
OKLAHOMA,1979,59,3
OKLAHOMA,1980,28,0
OKLAHOMA,1981,85,2
OKLAHOMA,1982,105,2
OKLAHOMA,1983,96,1
OKLAHOMA,1984,60,4
OKLAHOMA,1985,37,0
OKLAHOMA,1986,50,0
OKLAHOMA,1987,23,0
OKLAHOMA,1988,18,1
OKLAHOMA,1989,20,0
OKLAHOMA,1990,40,1
OKLAHOMA,1991,79,2
OKLAHOMA,1992,72,0
OKLAHOMA,1993,51,1
OKLAHOMA,1994,24,0
OKLAHOMA,1995,79,1
OKLAHOMA,1996,80,0
OKLAHOMA,1997,59,0
OKLAHOMA,1998,95,0
OKLAHOMA,1999,171,9
OKLAHOMA,2000,46,0
OKLAHOMA,2001,70,1
OKLAHOMA,2002,23,0
OKLAHOMA,2003,88,0
OKLAHOMA,2004,65,0
OKLAHOMA,2005,28,0
OKLAHOMA,2006,28,0
OKLAHOMA,2007,58,1
OKLAHOMA,2008,85,1
OKLAHOMA,2009,39,1
OKLAHOMA,2010,123,2
OKLAHOMA,2011,143,6
OKLAHOMA,2012,71,1
OKLAHOMA,2013,96,3
OKLAHOMA,2014,16,1
OKLAHOMA,2015,129,2
OKLAHOMA,2016,71,2
OKLAHOMA,2017,97,1
OKLAHOMA,2018,54,0
OKLAHOMA,2019,171,2
OKLAHOMA,2020,41,1
OKLAHOMA,2021,68,0
OKLAHOMA,2022,45,0
OREGON,1951,1,0
OREGON,1954,1,0
OREGON,1957,2,0
OREGON,1960,1,0
OREGON,1962,1,0
OREGON,1965,1,0
OREGON,1966,3,0
OREGON,1967,3,0
OREGON,1968,2,0
OREGON,1969,1,0
OREGON,1970,1,0
OREGON,1971,1,0
OREGON,1972,1,0
OREGON,1973,1,0
OREGON,1974,1,0
OREGON,1975,3,0
OREGON,1978,1,0
OREGON,1983,3,0
OREGON,1984,4,0
OREGON,1989,2,0
OREGON,1991,5,0
OREGON,1992,1,0
OREGON,1993,1,0
OREGON,1994,2,0
OREGON,1995,4,0
OREGON,1996,4,0
OREGON,1997,14,0
OREGON,1998,3,0
OREGON,1999,1,0
OREGON,2000,3,0
OREGON,2001,4,0
OREGON,2002,2,0
OREGON,2003,2,0
OREGON,2004,7,0
OREGON,2005,1,0
OREGON,2006,4,0
OREGON,2007,2,0
OREGON,2009,5,0
OREGON,2010,2,0
OREGON,2011,1,0
OREGON,2013,3,0
OREGON,2015,1,0
OREGON,2016,4,0
OREGON,2017,3,0
OREGON,2018,3,0
OREGON,2019,4,0
OREGON,2020,2,0
OREGON,2022,2,0
PENNSYLVANIA,1950,6,0
PENNSYLVANIA,1951,4,0
PENNSYLVANIA,1952,7,0
PENNSYLVANIA,1953,6,0
PENNSYLVANIA,1954,22,0
PENNSYLVANIA,1955,3,1
PENNSYLVANIA,1956,6,0
PENNSYLVANIA,1957,8,0
PENNSYLVANIA,1958,2,0
PENNSYLVANIA,1960,3,0
PENNSYLVANIA,1961,7,0
PENNSYLVANIA,1962,4,0
PENNSYLVANIA,1963,4,1
PENNSYLVANIA,1964,6,0
PENNSYLVANIA,1965,4,0
PENNSYLVANIA,1966,4,0
PENNSYLVANIA,1967,3,0
PENNSYLVANIA,1968,5,0
PENNSYLVANIA,1969,2,0
PENNSYLVANIA,1970,12,1
PENNSYLVANIA,1971,4,0
PENNSYLVANIA,1972,3,0
PENNSYLVANIA,1973,12,0
PENNSYLVANIA,1974,7,0
PENNSYLVANIA,1975,15,0
PENNSYLVANIA,1976,24,2
PENNSYLVANIA,1977,13,0
PENNSYLVANIA,1978,18,1
PENNSYLVANIA,1979,14,1
PENNSYLVANIA,1980,20,0
PENNSYLVANIA,1981,17,0
PENNSYLVANIA,1982,4,0
PENNSYLVANIA,1983,21,0
PENNSYLVANIA,1984,11,0
PENNSYLVANIA,1985,53,13
PENNSYLVANIA,1986,7,0
PENNSYLVANIA,1987,6,0
PENNSYLVANIA,1988,6,0
PENNSYLVANIA,1989,14,0
PENNSYLVANIA,1990,19,0
PENNSYLVANIA,1991,22,0
PENNSYLVANIA,1992,31,0
PENNSYLVANIA,1993,6,0
PENNSYLVANIA,1994,22,1
PENNSYLVANIA,1995,6,0
PENNSYLVANIA,1996,32,0
PENNSYLVANIA,1997,14,1
PENNSYLVANIA,1998,62,2
PENNSYLVANIA,1999,9,0
PENNSYLVANIA,2000,6,0
PENNSYLVANIA,2001,14,0
PENNSYLVANIA,2002,18,1
PENNSYLVANIA,2003,9,0
PENNSYLVANIA,2004,26,0
PENNSYLVANIA,2005,11,0
PENNSYLVANIA,2006,8,1
PENNSYLVANIA,2007,7,0
PENNSYLVANIA,2008,5,0
PENNSYLVANIA,2009,8,0
PENNSYLVANIA,2010,20,0
PENNSYLVANIA,2011,32,0
PENNSYLVANIA,2012,12,0
PENNSYLVANIA,2013,9,0
PENNSYLVANIA,2014,10,0
PENNSYLVANIA,2015,12,0
PENNSYLVANIA,2016,9,0
PENNSYLVANIA,2017,34,0
PENNSYLVANIA,2018,33,0
PENNSYLVANIA,2019,37,0
PENNSYLVANIA,2020,10,0
PENNSYLVANIA,2021,50,2
PENNSYLVANIA,2022,7,1
PUERTO RICO,1974,1,0
PUERTO RICO,1995,1,0
PUERTO RICO,1999,3,0
PUERTO RICO,2000,2,0
PUERTO RICO,2001,1,0
PUERTO RICO,2002,1,0
PUERTO RICO,2004,1,0
PUERTO RICO,2005,1,0
PUERTO RICO,2006,1,0
PUERTO RICO,2007,1,0
PUERTO RICO,2009,1,0
PUERTO RICO,2011,1,0
PUERTO RICO,2012,1,0
PUERTO RICO,2013,1,0
PUERTO RICO,2016,1,0
PUERTO RICO,2017,1,0
PUERTO RICO,2019,2,0
PUERTO RICO,2022,1,0
RHODE ISLAND,1972,1,0
RHODE ISLAND,1985,1,0
RHODE ISLAND,1986,3,0
RHODE ISLAND,1989,1,0
RHODE ISLAND,1990,1,0
RHODE ISLAND,1994,1,0
RHODE ISLAND,2000,1,0
RHODE ISLAND,2008,1,0
RHODE ISLAND,2012,1,0
RHODE ISLAND,2018,1,0
RHODE ISLAND,2019,1,0
RHODE ISLAND,2021,3,0
SOUTH CAROLINA,1950,1,0
SOUTH CAROLINA,1951,1,0
SOUTH CAROLINA,1952,3,1
SOUTH CAROLINA,1953,4,0
SOUTH CAROLINA,1954,1,0
SOUTH CAROLINA,1955,7,1
SOUTH CAROLINA,1956,6,0
SOUTH CAROLINA,1957,9,0
SOUTH CAROLINA,1958,5,1
SOUTH CAROLINA,1959,4,0
SOUTH CAROLINA,1960,4,0
SOUTH CAROLINA,1961,13,1
SOUTH CAROLINA,1962,10,0
SOUTH CAROLINA,1963,11,1
SOUTH CAROLINA,1964,21,0
SOUTH CAROLINA,1965,19,0
SOUTH CAROLINA,1966,10,0
SOUTH CAROLINA,1967,11,0
SOUTH CAROLINA,1968,8,0
SOUTH CAROLINA,1969,11,0
SOUTH CAROLINA,1970,1,0
SOUTH CAROLINA,1971,4,0
SOUTH CAROLINA,1972,6,0
SOUTH CAROLINA,1973,28,3
SOUTH CAROLINA,1974,11,1
SOUTH CAROLINA,1975,12,0
SOUTH CAROLINA,1976,14,1
SOUTH CAROLINA,1977,12,0
SOUTH CAROLINA,1978,8,0
SOUTH CAROLINA,1979,8,0
SOUTH CAROLINA,1980,11,0
SOUTH CAROLINA,1981,11,0
SOUTH CAROLINA,1982,9,0
SOUTH CAROLINA,1983,13,0
SOUTH CAROLINA,1984,20,4
SOUTH CAROLINA,1985,9,0
SOUTH CAROLINA,1986,1,0
SOUTH CAROLINA,1987,2,0
SOUTH CAROLINA,1988,2,1
SOUTH CAROLINA,1989,20,1
SOUTH CAROLINA,1990,14,1
SOUTH CAROLINA,1991,10,0
SOUTH CAROLINA,1992,14,1
SOUTH CAROLINA,1993,11,0
SOUTH CAROLINA,1994,40,1
SOUTH CAROLINA,1995,52,0
SOUTH CAROLINA,1996,24,0
SOUTH CAROLINA,1997,18,1
SOUTH CAROLINA,1998,44,3
SOUTH CAROLINA,1999,18,0
SOUTH CAROLINA,2000,21,1
SOUTH CAROLINA,2001,14,0
SOUTH CAROLINA,2002,14,0
SOUTH CAROLINA,2003,20,0
SOUTH CAROLINA,2004,89,1
SOUTH CAROLINA,2005,14,0
SOUTH CAROLINA,2006,40,0
SOUTH CAROLINA,2007,19,1
SOUTH CAROLINA,2008,64,0
SOUTH CAROLINA,2009,19,0
SOUTH CAROLINA,2010,25,0
SOUTH CAROLINA,2011,20,1
SOUTH CAROLINA,2012,11,0
SOUTH CAROLINA,2013,10,0
SOUTH CAROLINA,2014,7,0
SOUTH CAROLINA,2015,8,0
SOUTH CAROLINA,2016,5,0
SOUTH CAROLINA,2017,49,1
SOUTH CAROLINA,2018,18,0
SOUTH CAROLINA,2019,25,0
SOUTH CAROLINA,2020,75,3
SOUTH CAROLINA,2021,25,0
SOUTH CAROLINA,2022,29,0
SOUTH DAKOTA,1950,1,0
SOUTH DAKOTA,1951,2,0
SOUTH DAKOTA,1952,5,0
SOUTH DAKOTA,1953,12,0
SOUTH DAKOTA,1954,16,0
SOUTH DAKOTA,1955,14,0
SOUTH DAKOTA,1956,12,0
SOUTH DAKOTA,1957,20,1
SOUTH DAKOTA,1958,1,0
SOUTH DAKOTA,1959,11,0
SOUTH DAKOTA,1960,9,0
SOUTH DAKOTA,1961,14,1
SOUTH DAKOTA,1962,39,0
SOUTH DAKOTA,1963,9,0
SOUTH DAKOTA,1964,33,0
SOUTH DAKOTA,1965,64,2
SOUTH DAKOTA,1966,30,2
SOUTH DAKOTA,1967,27,0
SOUTH DAKOTA,1968,21,0
SOUTH DAKOTA,1969,30,0
SOUTH DAKOTA,1970,31,1
SOUTH DAKOTA,1971,47,0
SOUTH DAKOTA,1972,31,0
SOUTH DAKOTA,1973,28,2
SOUTH DAKOTA,1974,14,0
SOUTH DAKOTA,1975,32,0
SOUTH DAKOTA,1976,4,0
SOUTH DAKOTA,1977,28,0
SOUTH DAKOTA,1978,28,0
SOUTH DAKOTA,1979,32,1
SOUTH DAKOTA,1980,53,0
SOUTH DAKOTA,1981,20,0
SOUTH DAKOTA,1982,33,0
SOUTH DAKOTA,1983,26,0
SOUTH DAKOTA,1984,34,0
SOUTH DAKOTA,1985,60,0
SOUTH DAKOTA,1986,35,0
SOUTH DAKOTA,1987,34,0
SOUTH DAKOTA,1988,5,0
SOUTH DAKOTA,1989,5,0
SOUTH DAKOTA,1990,12,0
SOUTH DAKOTA,1991,34,0
SOUTH DAKOTA,1992,42,0
SOUTH DAKOTA,1993,22,0
SOUTH DAKOTA,1994,34,0
SOUTH DAKOTA,1995,10,0
SOUTH DAKOTA,1996,46,0
SOUTH DAKOTA,1997,30,0
SOUTH DAKOTA,1998,30,1
SOUTH DAKOTA,1999,45,1
